Gene	Pred	Actual
b'ENSDARG00000023537'	b'0.059419647'	b'-0.7180648880906347'
b'ENSDARG00000023645'	b'0.059419647'	b'0.2138463143992169'
b'ENSDARG00000023703'	b'0.059419647'	b'1.2188601099940968'
b'ENSDARG00000023886'	b'0.059419647'	b'-1.0572842850680066'
b'ENSDARG00000023952'	b'0.059419647'	b'0.3077432652608192'
b'ENSDARG00000023988'	b'0.059419647'	b'0.8046325165746662'
b'ENSDARG00000024141'	b'0.059419647'	b'2.037608707201294'
b'ENSDARG00000024204'	b'0.059419647'	b'2.2982480329952706'
b'ENSDARG00000024219'	b'0.059419647'	b'0.1072076782870393'
b'ENSDARG00000024299'	b'0.059419647'	b'-0.7132202486683352'
b'ENSDARG00000024306'	b'0.059419647'	b'1.034418289567063'
b'ENSDARG00000024443'	b'0.059419647'	b'1.4726943793059286'
b'ENSDARG00000024522'	b'0.059419647'	b'-0.7164399271748033'
b'ENSDARG00000024548'	b'0.059419647'	b'0.7890934094027632'
b'ENSDARG00000024588'	b'0.059419647'	b'-0.934136278287541'
b'ENSDARG00000024744'	b'0.059419647'	b'-1.0019606060066268'
b'ENSDARG00000024815'	b'0.059419647'	b'-0.3497839676602144'
b'ENSDARG00000024844'	b'0.059419647'	b'2.0272529269601254'
b'ENSDARG00000024966'	b'0.059419647'	b'0.007658105608421'
b'ENSDARG00000025073'	b'0.059419647'	b'3.475009572215328'
b'ENSDARG00000025162'	b'0.059419647'	b'-1.0428095168261569'
b'ENSDARG00000025187'	b'0.059419647'	b'-0.5923482580543756'
b'ENSDARG00000025311'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000025332'	b'0.059419647'	b'1.2312092043785612'
b'ENSDARG00000025428'	b'0.059419647'	b'-0.0480060001487313'
b'ENSDARG00000025467'	b'0.059419647'	b'0.6234612593385191'
b'ENSDARG00000025593'	b'0.059419647'	b'-0.2944594375030487'
b'ENSDARG00000025855'	b'0.059419647'	b'1.4431831899311636'
b'ENSDARG00000025889'	b'0.059419647'	b'1.2245409442391766'
b'ENSDARG00000025943'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000025972'	b'0.059419647'	b'1.5115930787656588'
b'ENSDARG00000026048'	b'0.059419647'	b'0.7004449553176891'
b'ENSDARG00000026086'	b'0.059419647'	b'-0.9578462791625494'
b'ENSDARG00000026165'	b'0.059419647'	b'1.4484543839800752'
b'ENSDARG00000026198'	b'0.059419647'	b'0.7590590642844415'
b'ENSDARG00000026236'	b'0.059419647'	b'1.1197368758246995'
b'ENSDARG00000026453'	b'0.059419647'	b'0.7359298776366293'
b'ENSDARG00000026629'	b'0.059419647'	b'-0.1579120061352174'
b'ENSDARG00000026801'	b'0.059419647'	b'0.2703792307289238'
b'ENSDARG00000026862'	b'0.059419647'	b'1.2767662342641166'
b'ENSDARG00000026865'	b'0.059419647'	b'0.4465468248186328'
b'ENSDARG00000026882'	b'0.059419647'	b'-0.373980936536495'
b'ENSDARG00000026895'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000026990'	b'0.059419647'	b'-1.039235461303815'
b'ENSDARG00000027046'	b'0.059419647'	b'0.5404743836747471'
b'ENSDARG00000027112'	b'0.059419647'	b'0.2658831654263691'
b'ENSDARG00000027391'	b'0.059419647'	b'-0.933727370408124'
b'ENSDARG00000027552'	b'0.059419647'	b'-0.3283626914547321'
b'ENSDARG00000027590'	b'0.059419647'	b'1.7320590970368932'
b'ENSDARG00000027750'	b'0.059419647'	b'1.0705017885846315'
b'ENSDARG00000027813'	b'0.059419647'	b'1.0429008484487223'
b'ENSDARG00000027899'	b'0.059419647'	b'2.265405803762085'
b'ENSDARG00000028058'	b'0.059419647'	b'0.6690626461734195'
b'ENSDARG00000028159'	b'0.059419647'	b'-0.1546641601564155'
b'ENSDARG00000028198'	b'0.059419647'	b'2.1177581104896435'
b'ENSDARG00000028228'	b'0.059419647'	b'1.830137654784976'
b'ENSDARG00000028379'	b'0.059419647'	b'0.9918833563512108'
b'ENSDARG00000028396'	b'0.059419647'	b'-0.5970566080175029'
b'ENSDARG00000028478'	b'0.059419647'	b'-0.7787974807720777'
b'ENSDARG00000028661'	b'0.059419647'	b'-0.6601255135325697'
b'ENSDARG00000028725'	b'0.059419647'	b'-1.0240509261899742'
b'ENSDARG00000028780'	b'0.059419647'	b'-0.8504288728078355'
b'ENSDARG00000028793'	b'0.059419647'	b'-0.869286491101812'
b'ENSDARG00000028971'	b'0.059419647'	b'0.9848794760015764'
b'ENSDARG00000029057'	b'0.059419647'	b'-0.792426622771395'
b'ENSDARG00000029112'	b'0.059419647'	b'0.039091169483058'
b'ENSDARG00000029177'	b'0.059419647'	b'-0.5733978869747239'
b'ENSDARG00000029232'	b'0.059419647'	b'-0.4483447882021603'
b'ENSDARG00000029239'	b'0.059419647'	b'-0.986459056361083'
b'ENSDARG00000029259'	b'0.059419647'	b'0.0760125797577589'
b'ENSDARG00000029290'	b'0.059419647'	b'1.2365431017443431'
b'ENSDARG00000029308'	b'0.059419647'	b'-0.6076581705599324'
b'ENSDARG00000029370'	b'0.059419647'	b'0.3370686234855725'
b'ENSDARG00000029480'	b'0.059419647'	b'-0.9417879215393788'
b'ENSDARG00000029710'	b'0.059419647'	b'0.9744749577343071'
b'ENSDARG00000029724'	b'0.059419647'	b'1.4608913671617525'
b'ENSDARG00000029761'	b'0.059419647'	b'0.000137062296362'
b'ENSDARG00000029764'	b'0.059419647'	b'0.8741176777421207'
b'ENSDARG00000029881'	b'0.059419647'	b'-0.967545059565321'
b'ENSDARG00000029936'	b'0.059419647'	b'0.5767083345976465'
b'ENSDARG00000030012'	b'0.059419647'	b'0.6489811231279576'
b'ENSDARG00000030157'	b'0.059419647'	b'-1.0498066858922597'
b'ENSDARG00000030166'	b'0.059419647'	b'0.5099709606694871'
b'ENSDARG00000030224'	b'0.059419647'	b'0.786887370510419'
b'ENSDARG00000030335'	b'0.059419647'	b'0.6896771285424971'
b'ENSDARG00000030472'	b'0.059419647'	b'-0.5000025445835222'
b'ENSDARG00000030641'	b'0.059419647'	b'-0.1934667334809648'
b'ENSDARG00000030687'	b'0.059419647'	b'-0.6064205053047115'
b'ENSDARG00000030703'	b'0.059419647'	b'0.8088377733202952'
b'ENSDARG00000030722'	b'0.059419647'	b'1.154074225630902'
b'ENSDARG00000030789'	b'0.059419647'	b'1.1851354362553208'
b'ENSDARG00000030824'	b'0.059419647'	b'0.0733326077302219'
b'ENSDARG00000030896'	b'0.059419647'	b'0.4074389676563177'
b'ENSDARG00000030957'	b'0.059419647'	b'1.3152762018785693'
b'ENSDARG00000031046'	b'0.059419647'	b'-0.9023869820144432'
b'ENSDARG00000031095'	b'0.059419647'	b'-0.8228614053158217'
b'ENSDARG00000031098'	b'0.059419647'	b'0.0646002269574876'
b'ENSDARG00000031100'	b'0.059419647'	b'1.3575286756231253'
b'ENSDARG00000031366'	b'0.059419647'	b'0.3009049228110922'
b'ENSDARG00000031388'	b'0.059419647'	b'0.8717801021919424'
b'ENSDARG00000031483'	b'0.059419647'	b'1.924493301191067'
b'ENSDARG00000031511'	b'0.059419647'	b'0.9930854966138322'
b'ENSDARG00000031777'	b'0.059419647'	b'-0.593384643732457'
b'ENSDARG00000031886'	b'0.059419647'	b'-0.1328389730075036'
b'ENSDARG00000031954'	b'0.059419647'	b'-0.2382160097976491'
b'ENSDARG00000032039'	b'0.059419647'	b'-0.6346009743418496'
b'ENSDARG00000032117'	b'0.059419647'	b'1.112086203328578'
b'ENSDARG00000032126'	b'0.059419647'	b'0.4903361090661672'
b'ENSDARG00000032242'	b'0.059419647'	b'4.053809343076522'
b'ENSDARG00000032263'	b'0.059419647'	b'-0.0620889986883808'
b'ENSDARG00000032296'	b'0.059419647'	b'1.984446944323176'
b'ENSDARG00000032344'	b'0.059419647'	b'-0.908814169210176'
b'ENSDARG00000032431'	b'0.059419647'	b'-0.1829474686861751'
b'ENSDARG00000032435'	b'0.059419647'	b'-0.6466517520898378'
b'ENSDARG00000032465'	b'0.059419647'	b'-0.9941790439986664'
b'ENSDARG00000032482'	b'0.059419647'	b'-0.1798481275484621'
b'ENSDARG00000032496'	b'0.059419647'	b'0.6198132148489721'
b'ENSDARG00000032571'	b'0.059419647'	b'-0.0716419155291925'
b'ENSDARG00000032639'	b'0.059419647'	b'-0.8122829329260388'
b'ENSDARG00000032651'	b'0.059419647'	b'1.575000723245646'
b'ENSDARG00000032653'	b'0.059419647'	b'0.6678927691986729'
b'ENSDARG00000032799'	b'0.059419647'	b'-1.035545800416131'
b'ENSDARG00000032816'	b'0.059419647'	b'0.0443550435917394'
b'ENSDARG00000032862'	b'0.059419647'	b'0.2271179998754133'
b'ENSDARG00000032868'	b'0.059419647'	b'-0.303682091126735'
b'ENSDARG00000032919'	b'0.059419647'	b'-0.3889382485128084'
b'ENSDARG00000032993'	b'0.059419647'	b'-0.8217480922962219'
b'ENSDARG00000033042'	b'0.059419647'	b'-0.9452609468246286'
b'ENSDARG00000033140'	b'0.059419647'	b'0.0343530944151848'
b'ENSDARG00000033447'	b'0.059419647'	b'-0.9064945251230778'
b'ENSDARG00000033501'	b'0.059419647'	b'-0.4987810632389318'
b'ENSDARG00000033544'	b'0.059419647'	b'-0.581375539043322'
b'ENSDARG00000033596'	b'0.059419647'	b'1.3246067536034014'
b'ENSDARG00000033707'	b'0.059419647'	b'0.7136022007863587'
b'ENSDARG00000033726'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000033771'	b'0.059419647'	b'-0.5738983744684181'
b'ENSDARG00000033840'	b'0.059419647'	b'-0.4985173379648899'
b'ENSDARG00000033845'	b'0.059419647'	b'-0.7174825976597893'
b'ENSDARG00000033973'	b'0.059419647'	b'1.2818638502083868'
b'ENSDARG00000033978'	b'0.059419647'	b'-0.1581776638629916'
b'ENSDARG00000034080'	b'0.059419647'	b'0.2079774612506517'
b'ENSDARG00000034210'	b'0.059419647'	b'-0.2914322616445863'
b'ENSDARG00000034293'	b'0.059419647'	b'1.3383576565453137'
b'ENSDARG00000034423'	b'0.059419647'	b'1.0808352196732465'
b'ENSDARG00000034453'	b'0.059419647'	b'-0.4351922113705758'
b'ENSDARG00000034470'	b'0.059419647'	b'2.6312873505065317'
b'ENSDARG00000034643'	b'0.059419647'	b'0.088097886154307'
b'ENSDARG00000034650'	b'0.059419647'	b'-0.4827796121720882'
b'ENSDARG00000034757'	b'0.059419647'	b'-0.9629768492812628'
b'ENSDARG00000034808'	b'0.059419647'	b'-0.550328017815478'
b'ENSDARG00000034817'	b'0.059419647'	b'0.1892645950885081'
b'ENSDARG00000034862'	b'0.059419647'	b'0.0964266909312723'
b'ENSDARG00000034907'	b'0.059419647'	b'-0.635613029083814'
b'ENSDARG00000034941'	b'0.059419647'	b'-0.7543442954832091'
b'ENSDARG00000035088'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000035150'	b'0.059419647'	b'0.4058149934503927'
b'ENSDARG00000035181'	b'0.059419647'	b'0.2058377088110589'
b'ENSDARG00000035308'	b'0.059419647'	b'-0.8578883351875931'
b'ENSDARG00000035325'	b'0.059419647'	b'2.8177585373779093'
b'ENSDARG00000035332'	b'0.059419647'	b'1.0106630724245371'
b'ENSDARG00000035357'	b'0.059419647'	b'0.1758735569538183'
b'ENSDARG00000035360'	b'0.059419647'	b'0.1166095805280022'
b'ENSDARG00000035435'	b'0.059419647'	b'-0.9342153294365144'
b'ENSDARG00000035506'	b'0.059419647'	b'-0.6689793258444332'
b'ENSDARG00000035508'	b'0.059419647'	b'0.2194031834401957'
b'ENSDARG00000035602'	b'0.059419647'	b'2.082293056331153'
b'ENSDARG00000035607'	b'0.059419647'	b'0.3923377987059933'
b'ENSDARG00000035634'	b'0.059419647'	b'1.194922721166539'
b'ENSDARG00000035660'	b'0.059419647'	b'0.0491283103299636'
b'ENSDARG00000035781'	b'0.059419647'	b'0.228567188990789'
b'ENSDARG00000035880'	b'0.059419647'	b'0.5747828797505994'
b'ENSDARG00000035883'	b'0.059419647'	b'-1.0492454887064635'
b'ENSDARG00000035904'	b'0.059419647'	b'0.0232317248054809'
b'ENSDARG00000036040'	b'0.059419647'	b'1.118386322481102'
b'ENSDARG00000036063'	b'0.059419647'	b'1.1684383432679497'
b'ENSDARG00000036104'	b'0.059419647'	b'-1.07215607667904'
b'ENSDARG00000036106'	b'0.059419647'	b'-1.0113931492657489'
b'ENSDARG00000036186'	b'0.059419647'	b'-0.5274384609555762'
b'ENSDARG00000036189'	b'0.059419647'	b'0.1481509792540485'
b'ENSDARG00000036383'	b'0.059419647'	b'-0.5829956344459918'
b'ENSDARG00000036422'	b'0.059419647'	b'-0.2884867108610565'
b'ENSDARG00000036438'	b'0.059419647'	b'1.6262413148333008'
b'ENSDARG00000036445'	b'0.059419647'	b'-0.8745341002642512'
b'ENSDARG00000036494'	b'0.059419647'	b'-0.7637722557575357'
b'ENSDARG00000036593'	b'0.059419647'	b'0.978475505647347'
b'ENSDARG00000036687'	b'0.059419647'	b'0.8743357751959615'
b'ENSDARG00000036785'	b'0.059419647'	b'0.7985383312722436'
b'ENSDARG00000036809'	b'0.059419647'	b'-0.479444480842547'
b'ENSDARG00000036830'	b'0.059419647'	b'2.6546259375889147'
b'ENSDARG00000036897'	b'0.059419647'	b'-0.7811602478931337'
b'ENSDARG00000036930'	b'0.059419647'	b'0.5594708001336256'
b'ENSDARG00000037002'	b'0.059419647'	b'-0.9863828660551112'
b'ENSDARG00000037009'	b'0.059419647'	b'2.640245045206'
b'ENSDARG00000037017'	b'0.059419647'	b'0.92581311820456'
b'ENSDARG00000037056'	b'0.059419647'	b'-1.068840634157392'
b'ENSDARG00000037285'	b'0.059419647'	b'1.081786116764469'
b'ENSDARG00000037318'	b'0.059419647'	b'2.4221708127946906'
b'ENSDARG00000037539'	b'0.059419647'	b'2.722058155606349'
b'ENSDARG00000037598'	b'0.059419647'	b'-0.9758060514599426'
b'ENSDARG00000037633'	b'0.059419647'	b'0.5250954879110291'
b'ENSDARG00000037654'	b'0.059419647'	b'1.1550008348258334'
b'ENSDARG00000037706'	b'0.059419647'	b'-0.211038280109601'
b'ENSDARG00000037747'	b'0.059419647'	b'-0.6559507948638185'
b'ENSDARG00000037789'	b'0.059419647'	b'1.7030186418304631'
b'ENSDARG00000037805'	b'0.059419647'	b'-1.080561359577619'
b'ENSDARG00000037833'	b'0.059419647'	b'-1.0486417798796714'
b'ENSDARG00000037879'	b'0.059419647'	b'2.394789058084543'
b'ENSDARG00000037913'	b'0.059419647'	b'0.7420639681896405'
b'ENSDARG00000037924'	b'0.059419647'	b'0.1965890995604935'
b'ENSDARG00000037929'	b'0.059419647'	b'0.5617295150246008'
b'ENSDARG00000037997'	b'0.059419647'	b'2.5482360515335687'
b'ENSDARG00000038056'	b'0.059419647'	b'-0.5846943975548895'
b'ENSDARG00000038113'	b'0.059419647'	b'0.2562502326602462'
b'ENSDARG00000038156'	b'0.059419647'	b'1.2211932883367644'
b'ENSDARG00000038271'	b'0.059419647'	b'-1.041313788839997'
b'ENSDARG00000038300'	b'0.059419647'	b'-0.0562257349797905'
b'ENSDARG00000038467'	b'0.059419647'	b'0.0392116232312218'
b'ENSDARG00000038559'	b'0.059419647'	b'3.482288921745885'
b'ENSDARG00000038576'	b'0.059419647'	b'1.0769382719547986'
b'ENSDARG00000038700'	b'0.059419647'	b'0.5290615294061137'
b'ENSDARG00000038882'	b'0.059419647'	b'1.4873517907190712'
b'ENSDARG00000038894'	b'0.059419647'	b'-1.0155159804548086'
b'ENSDARG00000038900'	b'0.059419647'	b'1.559821013614176'
b'ENSDARG00000038905'	b'0.059419647'	b'0.9373886931777352'
b'ENSDARG00000038954'	b'0.059419647'	b'0.6655216534755434'
b'ENSDARG00000039005'	b'0.059419647'	b'1.461457309515486'
b'ENSDARG00000039041'	b'0.059419647'	b'0.3610947368376431'
b'ENSDARG00000039099'	b'0.059419647'	b'2.0551271899279304'
b'ENSDARG00000039125'	b'0.059419647'	b'0.3954673009503414'
b'ENSDARG00000039215'	b'0.059419647'	b'0.7847420184912783'
b'ENSDARG00000039256'	b'0.059419647'	b'-0.0543865755452383'
b'ENSDARG00000039263'	b'0.059419647'	b'0.4255222236775469'
b'ENSDARG00000039270'	b'0.059419647'	b'0.053512921115592'
b'ENSDARG00000039335'	b'0.059419647'	b'0.0391351759884279'
b'ENSDARG00000039346'	b'0.059419647'	b'1.9216569713922815'
b'ENSDARG00000039381'	b'0.059419647'	b'1.4912642305328294'
b'ENSDARG00000039406'	b'0.059419647'	b'-0.2549943325525328'
b'ENSDARG00000039439'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000039453'	b'0.059419647'	b'1.3449293627741177'
b'ENSDARG00000039517'	b'0.059419647'	b'-0.2235363413201144'
b'ENSDARG00000039657'	b'0.059419647'	b'-0.8868900418900113'
b'ENSDARG00000039677'	b'0.059419647'	b'0.7329561042649982'
b'ENSDARG00000039684'	b'0.059419647'	b'0.0741823842600408'
b'ENSDARG00000039701'	b'0.059419647'	b'0.9076460174281216'
b'ENSDARG00000039754'	b'0.059419647'	b'0.5581134378367099'
b'ENSDARG00000039830'	b'0.059419647'	b'1.9430532580429272'
b'ENSDARG00000039832'	b'0.059419647'	b'0.9418369874503466'
b'ENSDARG00000039843'	b'0.059419647'	b'-0.0615112712314481'
b'ENSDARG00000039887'	b'0.059419647'	b'1.661500174560273'
b'ENSDARG00000040001'	b'0.059419647'	b'0.4374578669369747'
b'ENSDARG00000040004'	b'0.059419647'	b'-0.8579533029740756'
b'ENSDARG00000040041'	b'0.059419647'	b'2.0207037621711152'
b'ENSDARG00000040081'	b'0.059419647'	b'-0.8553946292889097'
b'ENSDARG00000040121'	b'0.059419647'	b'1.5522521077847244'
b'ENSDARG00000040190'	b'0.059419647'	b'0.7036209663229043'
b'ENSDARG00000040274'	b'0.059419647'	b'-0.857235001308995'
b'ENSDARG00000040286'	b'0.059419647'	b'1.0292971894814738'
b'ENSDARG00000040309'	b'0.059419647'	b'-0.3325252773212594'
b'ENSDARG00000040362'	b'0.059419647'	b'1.0430884788023982'
b'ENSDARG00000040440'	b'0.059419647'	b'1.971381452186563'
b'ENSDARG00000040510'	b'0.059419647'	b'-0.8459354087779297'
b'ENSDARG00000040527'	b'0.059419647'	b'-0.040258520683198'
b'ENSDARG00000040538'	b'0.059419647'	b'0.2504219045818688'
b'ENSDARG00000040571'	b'0.059419647'	b'0.3574198758107385'
b'ENSDARG00000040584'	b'0.059419647'	b'1.3112942548142996'
b'ENSDARG00000040607'	b'0.059419647'	b'0.1520699445531675'
b'ENSDARG00000040649'	b'0.059419647'	b'0.3483012922361508'
b'ENSDARG00000040674'	b'0.059419647'	b'0.3158389974210516'
b'ENSDARG00000040707'	b'0.059419647'	b'0.1867374774059033'
b'ENSDARG00000040727'	b'0.059419647'	b'-0.7455777131728659'
b'ENSDARG00000040778'	b'0.059419647'	b'-0.011116055916228'
b'ENSDARG00000040799'	b'0.059419647'	b'0.1695352539814881'
b'ENSDARG00000040812'	b'0.059419647'	b'-1.0016347072190552'
b'ENSDARG00000040851'	b'0.059419647'	b'-0.4889059089981657'
b'ENSDARG00000040854'	b'0.059419647'	b'1.0881133764946405'
b'ENSDARG00000040861'	b'0.059419647'	b'-0.1678876031156435'
b'ENSDARG00000040869'	b'0.059419647'	b'-0.3627685441772516'
b'ENSDARG00000040910'	b'0.059419647'	b'0.3025780914522598'
b'ENSDARG00000040911'	b'0.059419647'	b'-1.058066510006311'
b'ENSDARG00000040926'	b'0.059419647'	b'0.655281367042242'
b'ENSDARG00000040944'	b'0.059419647'	b'1.1365271794274243'
b'ENSDARG00000040955'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000040959'	b'0.059419647'	b'-0.3548909382876464'
b'ENSDARG00000040965'	b'0.059419647'	b'-0.8713390041238135'
b'ENSDARG00000041080'	b'0.059419647'	b'0.9063246121170456'
b'ENSDARG00000041081'	b'0.059419647'	b'1.856435572937472'
b'ENSDARG00000041133'	b'0.059419647'	b'0.5651529745288022'
b'ENSDARG00000041145'	b'0.059419647'	b'-0.9512593849244376'
b'ENSDARG00000041170'	b'0.059419647'	b'1.003362403455219'
b'ENSDARG00000041173'	b'0.059419647'	b'-1.0764327130658031'
b'ENSDARG00000041199'	b'0.059419647'	b'0.6406841921838575'
b'ENSDARG00000041226'	b'0.059419647'	b'0.6534656537164689'
b'ENSDARG00000041391'	b'0.059419647'	b'2.6817999182038785'
b'ENSDARG00000041413'	b'0.059419647'	b'-1.078397154790968'
b'ENSDARG00000041450'	b'0.059419647'	b'2.4393307933083155'
b'ENSDARG00000041589'	b'0.059419647'	b'-0.4138562770525166'
b'ENSDARG00000041595'	b'0.059419647'	b'0.5132271395019291'
b'ENSDARG00000041621'	b'0.059419647'	b'0.4389592253163584'
b'ENSDARG00000041895'	b'0.059419647'	b'2.29084445100024'
b'ENSDARG00000041904'	b'0.059419647'	b'0.0691021891517167'
b'ENSDARG00000041947'	b'0.059419647'	b'0.8807411139114903'
b'ENSDARG00000041976'	b'0.059419647'	b'-0.8060390927250687'
b'ENSDARG00000042004'	b'0.059419647'	b'1.1233583550528203'
b'ENSDARG00000042021'	b'0.059419647'	b'0.5820854463160553'
b'ENSDARG00000042180'	b'0.059419647'	b'-0.1758885301877978'
b'ENSDARG00000042236'	b'0.059419647'	b'1.3153240074992574'
b'ENSDARG00000042332'	b'0.059419647'	b'-0.2014956519271157'
b'ENSDARG00000042338'	b'0.059419647'	b'0.0735579082974471'
b'ENSDARG00000042390'	b'0.059419647'	b'-1.0271361013040765'
b'ENSDARG00000042470'	b'0.059419647'	b'0.5414636944400663'
b'ENSDARG00000042722'	b'0.059419647'	b'-1.0066912940179853'
b'ENSDARG00000042732'	b'0.059419647'	b'1.0490550722166423'
b'ENSDARG00000042807'	b'0.059419647'	b'-0.1940874241802013'
b'ENSDARG00000042833'	b'0.059419647'	b'-0.0689210892544714'
b'ENSDARG00000042857'	b'0.059419647'	b'1.4584260085474623'
b'ENSDARG00000042892'	b'0.059419647'	b'0.2008014375174346'
b'ENSDARG00000042922'	b'0.059419647'	b'0.6216755958630333'
b'ENSDARG00000042937'	b'0.059419647'	b'-0.6502667252882802'
b'ENSDARG00000042946'	b'0.059419647'	b'-0.2694757471098933'
b'ENSDARG00000042956'	b'0.059419647'	b'-0.7015653492210855'
b'ENSDARG00000043011'	b'0.059419647'	b'0.4767578763222205'
b'ENSDARG00000043168'	b'0.059419647'	b'-1.0797207394845596'
b'ENSDARG00000043180'	b'0.059419647'	b'1.1899085926646404'
b'ENSDARG00000043271'	b'0.059419647'	b'-0.7618904470715964'
b'ENSDARG00000043279'	b'0.059419647'	b'0.721641481546811'
b'ENSDARG00000043299'	b'0.059419647'	b'-1.024472487359423'
b'ENSDARG00000043304'	b'0.059419647'	b'1.5342641397563153'
b'ENSDARG00000043322'	b'0.059419647'	b'1.4885927349252015'
b'ENSDARG00000043357'	b'0.059419647'	b'1.1029645517715063'
b'ENSDARG00000043360'	b'0.059419647'	b'-0.0194030369814444'
b'ENSDARG00000043398'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000043460'	b'0.059419647'	b'-0.982801281366189'
b'ENSDARG00000043475'	b'0.059419647'	b'-0.905300765963886'
b'ENSDARG00000043511'	b'0.059419647'	b'0.495803000585311'
b'ENSDARG00000043554'	b'0.059419647'	b'1.2270899780705884'
b'ENSDARG00000043555'	b'0.059419647'	b'0.694808656539553'
b'ENSDARG00000043561'	b'0.059419647'	b'1.1242252743765084'
b'ENSDARG00000043661'	b'0.059419647'	b'-1.0053792320898431'
b'ENSDARG00000043719'	b'0.059419647'	b'-0.1758757539927702'
b'ENSDARG00000043821'	b'0.059419647'	b'0.0090180770810862'
b'ENSDARG00000043898'	b'0.059419647'	b'1.0125223688453393'
b'ENSDARG00000043902'	b'0.059419647'	b'-1.077285016517936'
b'ENSDARG00000044094'	b'0.059419647'	b'0.060051509086879'
b'ENSDARG00000044135'	b'0.059419647'	b'-0.395507729605393'
b'ENSDARG00000044144'	b'0.059419647'	b'0.5946563073627422'
b'ENSDARG00000044155'	b'0.059419647'	b'1.86509233181362'
b'ENSDARG00000044225'	b'0.059419647'	b'0.9355332693613342'
b'ENSDARG00000044246'	b'0.059419647'	b'0.2178939004568599'
b'ENSDARG00000044267'	b'0.059419647'	b'1.5508008423965494'
b'ENSDARG00000044276'	b'0.059419647'	b'-0.939544061040018'
b'ENSDARG00000044380'	b'0.059419647'	b'0.8711497755221685'
b'ENSDARG00000044381'	b'0.059419647'	b'-0.4342874015657483'
b'ENSDARG00000044405'	b'0.059419647'	b'1.2530818479457555'
b'ENSDARG00000044491'	b'0.059419647'	b'0.7871766392113814'
b'ENSDARG00000044492'	b'0.059419647'	b'0.4684619139370053'
b'ENSDARG00000044528'	b'0.059419647'	b'-0.9867849403032126'
b'ENSDARG00000044540'	b'0.059419647'	b'1.7284401208214046'
b'ENSDARG00000044575'	b'0.059419647'	b'0.910181579567887'
b'ENSDARG00000044684'	b'0.059419647'	b'1.838770202170566'
b'ENSDARG00000044766'	b'0.059419647'	b'-0.1150877398069363'
b'ENSDARG00000044809'	b'0.059419647'	b'0.5458897694079708'
b'ENSDARG00000044847'	b'0.059419647'	b'0.6696541040652858'
b'ENSDARG00000044902'	b'0.059419647'	b'0.3936364383049348'
b'ENSDARG00000044914'	b'0.059419647'	b'-0.3692039741931411'
b'ENSDARG00000044976'	b'0.059419647'	b'-0.987177075137558'
b'ENSDARG00000045200'	b'0.059419647'	b'-1.0535927779800731'
b'ENSDARG00000045265'	b'0.059419647'	b'-0.8884401033460049'
b'ENSDARG00000045351'	b'0.059419647'	b'1.0202611772125465'
b'ENSDARG00000045413'	b'0.059419647'	b'0.4491168251146061'
b'ENSDARG00000045416'	b'0.059419647'	b'0.1155256324702358'
b'ENSDARG00000045485'	b'0.059419647'	b'0.7070512836676566'
b'ENSDARG00000045540'	b'0.059419647'	b'1.0740552054792831'
b'ENSDARG00000045596'	b'0.059419647'	b'-0.1906675500554442'
b'ENSDARG00000045628'	b'0.059419647'	b'0.6777543700846768'
b'ENSDARG00000045691'	b'0.059419647'	b'0.4545562060203156'
b'ENSDARG00000045753'	b'0.059419647'	b'0.1105429315373931'
b'ENSDARG00000045758'	b'0.059419647'	b'-0.5144416257573002'
b'ENSDARG00000045815'	b'0.059419647'	b'0.5306486322344992'
b'ENSDARG00000045846'	b'0.059419647'	b'1.2203558521445688'
b'ENSDARG00000045878'	b'0.059419647'	b'0.7297105928461336'
b'ENSDARG00000045911'	b'0.059419647'	b'0.9539032255864648'
b'ENSDARG00000045928'	b'0.059419647'	b'1.78092952577337'
b'ENSDARG00000045945'	b'0.059419647'	b'-0.1840744508898695'
b'ENSDARG00000046013'	b'0.059419647'	b'1.1516561404775298'
b'ENSDARG00000046071'	b'0.059419647'	b'0.0774427228303603'
b'ENSDARG00000046098'	b'0.059419647'	b'0.4242918725354745'
b'ENSDARG00000046133'	b'0.059419647'	b'-0.1192658906279776'
b'ENSDARG00000051823'	b'0.059419647'	b'-1.01160188728158'
b'ENSDARG00000051857'	b'0.059419647'	b'0.6360451964738425'
b'ENSDARG00000051873'	b'0.059419647'	b'-0.2629486149483322'
b'ENSDARG00000051876'	b'0.059419647'	b'-1.009719079243313'
b'ENSDARG00000051899'	b'0.059419647'	b'0.6245425390753683'
b'ENSDARG00000052030'	b'0.059419647'	b'1.4575418334680197'
b'ENSDARG00000052035'	b'0.059419647'	b'-0.1578003683780487'
b'ENSDARG00000052073'	b'0.059419647'	b'2.5612254130665075'
b'ENSDARG00000052074'	b'0.059419647'	b'1.262211693890335'
b'ENSDARG00000052088'	b'0.059419647'	b'-0.9939979632753544'
